Date,Time,Sensor_id,Sensor_data,Remarks
26-02-2008,12:22:02 AM,I03,ABSENT,
26-02-2008,12:22:07 AM,AD1-B,0.0323833,
26-02-2008,12:22:08 AM,M17,OFF,
26-02-2008,12:22:10 AM,AD1-B,0.183636,
26-02-2008,12:22:13 AM,AD1-B,0.266332,
26-02-2008,12:22:13 AM,M17,ON,
26-02-2008,12:22:15 AM,I06,ABSENT,
26-02-2008,12:22:18 AM,D01,CLOSE,
26-02-2008,12:22:20 AM,M17,OFF,
26-02-2008,12:22:20 AM,M17,ON,
26-02-2008,12:22:22 AM,M16,ON,
26-02-2008,12:22:23 AM,M15,ON,
26-02-2008,12:22:26 AM,M16,OFF,
26-02-2008,12:22:26 AM,M14,ON,
26-02-2008,12:22:26 AM,M17,OFF,
26-02-2008,12:22:26 AM,M16,ON,
26-02-2008,12:22:27 AM,M14,OFF,
26-02-2008,12:22:28 AM,M17,ON,
26-02-2008,12:22:29 AM,M16,OFF,
26-02-2008,12:22:30 AM,M15,OFF,
26-02-2008,12:22:30 AM,M16,ON,
26-02-2008,12:22:31 AM,M15,ON,
26-02-2008,12:22:31 AM,M14,ON,
26-02-2008,12:22:32 AM,M17,OFF,
26-02-2008,12:22:33 AM,M13,ON,
26-02-2008,12:22:33 AM,M16,OFF,
26-02-2008,12:22:34 AM,M15,OFF,
26-02-2008,12:22:35 AM,M14,OFF,
26-02-2008,12:22:47 AM,M13,OFF,
26-02-2008,12:22:51 AM,M13,ON,
26-02-2008,12:23:00 AM,M13,OFF,
26-02-2008,12:23:01 AM,M13,ON,
26-02-2008,12:23:07 AM,M13,ON,
26-02-2008,12:23:10 AM,M13,OFF,
26-02-2008,12:23:10 AM,M13,ON,
26-02-2008,12:23:11 AM,M13,OFF,
26-02-2008,12:23:12 AM,M13,ON,
26-02-2008,12:23:14 AM,M13,OFF,Eat end
26-02-2008,12:23:28 AM,M13,ON,Clean begin
26-02-2008,12:23:43 AM,M14,ON,
26-02-2008,12:23:44 AM,M15,ON,
26-02-2008,12:23:44 AM,M13,OFF,
26-02-2008,12:23:44 AM,M16,ON,
26-02-2008,12:23:45 AM,M17,ON,
26-02-2008,12:23:45 AM,M14,OFF,
26-02-2008,12:23:47 AM,M16,OFF,
26-02-2008,12:23:48 AM,M15,OFF,
26-02-2008,12:23:52 AM,M16,ON,
26-02-2008,12:23:52 AM,M15,ON,
26-02-2008,12:23:53 AM,M14,ON,
26-02-2008,12:23:55 AM,M15,OFF,
26-02-2008,12:23:55 AM,M17,OFF,
26-02-2008,12:23:55 AM,M13,ON,
26-02-2008,12:23:56 AM,M16,OFF,
26-02-2008,12:23:57 AM,M15,ON,
26-02-2008,12:23:57 AM,M16,ON,
26-02-2008,12:23:58 AM,M13,OFF,
26-02-2008,12:23:59 AM,M17,ON,
26-02-2008,12:24:00 AM,M14,OFF,
26-02-2008,12:24:00 AM,M15,OFF,
26-02-2008,12:24:01 AM,M16,OFF,
26-02-2008,12:24:02 AM,D01,OPEN,
26-02-2008,12:24:04 AM,I06,PRESENT,
26-02-2008,12:24:13 AM,M17,OFF,
26-02-2008,12:24:15 AM,M17,ON,
26-02-2008,12:24:19 AM,M17,OFF,
26-02-2008,12:24:20 AM,M17,ON,
26-02-2008,12:24:23 AM,I01,PRESENT,
26-02-2008,12:24:25 AM,M17,OFF,
26-02-2008,12:24:27 AM,I03,PRESENT,
26-02-2008,12:24:28 AM,M17,ON,
26-02-2008,12:24:30 AM,I03,ABSENT,
26-02-2008,12:24:30 AM,I02,PRESENT,
26-02-2008,12:24:31 AM,M17,OFF,
26-02-2008,12:24:32 AM,M17,ON,
26-02-2008,12:24:32 AM,D01,CLOSE,
26-02-2008,12:24:34 AM,M18,ON,
26-02-2008,12:24:41 AM,M17,OFF,
26-02-2008,12:24:41 AM,M18,OFF,
26-02-2008,12:24:52 AM,AD1-B,0.0700011,
26-02-2008,12:24:55 AM,AD1-B,0.172425,
26-02-2008,12:24:58 AM,AD1-B,0.419577,
26-02-2008,12:28:01 AM,M18,ON,
26-02-2008,12:28:06 AM,M18,OFF,
26-02-2008,12:28:16 AM,M18,ON,
26-02-2008,12:28:17 AM,M18,OFF,
26-02-2008,12:28:23 AM,M18,ON,
26-02-2008,12:28:25 AM,M18,OFF,
26-02-2008,12:28:44 AM,M18,ON,
26-02-2008,12:28:48 AM,M18,OFF,
26-02-2008,12:29:00 AM,M18,ON,
26-02-2008,12:29:02 AM,M18,OFF,
26-02-2008,12:29:37 AM,M18,ON,
26-02-2008,12:29:38 AM,M18,OFF,
26-02-2008,12:29:40 AM,M18,ON,
26-02-2008,12:29:42 AM,M18,OFF,
26-02-2008,12:30:01 AM,AD1-B,0.364849,
26-02-2008,12:30:03 AM,M18,ON,
26-02-2008,12:30:04 AM,AD1-B,0.29645,
26-02-2008,12:30:06 AM,M18,OFF,
26-02-2008,12:30:07 AM,M18,ON,
26-02-2008,12:30:08 AM,M18,OFF,
26-02-2008,12:30:08 AM,M18,ON,
26-02-2008,12:30:09 AM,M17,ON,
26-02-2008,12:30:10 AM,M18,OFF,
26-02-2008,12:30:12 AM,M17,OFF,
26-02-2008,12:30:15 AM,M17,ON,
26-02-2008,12:30:17 AM,M18,ON,
26-02-2008,12:30:19 AM,M17,OFF,
26-02-2008,12:30:20 AM,M17,ON,Clean end
07-03-2008,12:06:48 AM,M23,ON,Phone_Call begin
07-03-2008,12:06:48 AM,M07,ON,
07-03-2008,12:06:48 AM,M08,ON,
07-03-2008,12:06:49 AM,M09,ON,
07-03-2008,12:06:49 AM,M23,OFF,
07-03-2008,12:06:50 AM,M14,ON,
07-03-2008,12:06:51 AM,M01,OFF,
07-03-2008,12:06:52 AM,M08,OFF,
07-03-2008,12:06:52 AM,M09,OFF,
07-03-2008,12:06:52 AM,M07,OFF,
07-03-2008,12:06:53 AM,M13,ON,
07-03-2008,12:06:55 AM,M14,OFF,
07-03-2008,12:06:57 AM,I08,ABSENT,
07-03-2008,12:06:57 AM,M14,ON,
07-03-2008,12:07:00 AM,M14,OFF,
07-03-2008,12:07:01 AM,M13,OFF,
07-03-2008,12:07:05 AM,M13,ON,
07-03-2008,12:07:07 AM,M13,OFF,
07-03-2008,12:07:07 AM,M13,ON,
07-03-2008,12:07:09 AM,M13,OFF,
07-03-2008,12:07:09 AM,M13,ON,
07-03-2008,12:07:11 AM,M13,OFF,
07-03-2008,12:07:12 AM,M14,ON,
07-03-2008,12:07:14 AM,M13,ON,
07-03-2008,12:07:14 AM,M14,OFF,
07-03-2008,12:07:18 AM,M13,OFF,
07-03-2008,12:07:30 AM,M13,ON,
07-03-2008,12:07:34 AM,M13,OFF,
07-03-2008,12:07:36 AM,M13,ON,
07-03-2008,12:07:38 AM,M13,OFF,
07-03-2008,12:07:57 AM,M13,ON,
07-03-2008,12:08:02 PM,asterisk,START,
07-03-2008,12:08:03 AM,M13,OFF,
07-03-2008,12:08:04 AM,M13,ON,
07-03-2008,12:08:09 AM,M13,OFF,
07-03-2008,12:08:28 AM,M13,ON,
07-03-2008,12:08:31 AM,M13,OFF,
07-03-2008,12:08:58 AM,M13,ON,
07-03-2008,12:09:01 AM,M13,OFF,
07-03-2008,12:09:22 AM,M13,ON,
07-03-2008,12:09:23 PM,asterisk,END,
07-03-2008,12:09:26 AM,M13,OFF,
07-03-2008,12:09:35 AM,M13,ON,Phone_Call end
07-03-2008,12:09:45 AM,M14,ON,Wash_hands begin
07-03-2008,12:09:45 AM,M13,ON,
07-03-2008,12:09:48 AM,M15,ON,
07-03-2008,12:09:48 AM,M16,ON,
07-03-2008,12:09:49 AM,M17,ON,
07-03-2008,12:09:49 AM,M13,OFF,
07-03-2008,12:09:51 AM,M14,OFF,
07-03-2008,12:09:51 AM,AD1-B,0.0385162,
07-03-2008,12:09:51 AM,M15,OFF,
07-03-2008,12:09:52 AM,M16,OFF,
07-03-2008,12:09:54 AM,AD1-B,0.283911,
07-03-2008,12:09:55 AM,M17,OFF,
07-03-2008,12:10:05 AM,M17,ON,
07-03-2008,12:10:06 AM,AD1-B,0.430241,
07-03-2008,12:10:08 AM,AD1-B,0.190276,
07-03-2008,12:10:12 AM,M18,ON,Wash_hands end
07-03-2008,12:10:41 AM,D01,OPEN,Cook begin
07-03-2008,12:10:43 AM,I03,ABSENT,
07-03-2008,12:10:47 AM,I02,ABSENT,
07-03-2008,12:10:47 AM,M17,OFF,
07-03-2008,12:10:49 AM,I01,ABSENT,
07-03-2008,12:10:54 AM,M17,ON,
07-03-2008,12:10:54 AM,I05,ABSENT,
07-03-2008,12:10:55 AM,I04,ABSENT,
07-03-2008,12:10:57 AM,M17,OFF,
07-03-2008,12:10:58 AM,M17,ON,
07-03-2008,12:10:58 AM,D01,CLOSE,
07-03-2008,12:11:00 AM,M17,OFF,
07-03-2008,12:11:07 AM,M17,ON,
07-03-2008,12:11:08 AM,AD1-A,2.84223,
07-03-2008,12:11:11 AM,AD1-A,3.00005,
07-03-2008,12:11:11 AM,AD1-B,0.0380865,
07-03-2008,12:11:14 AM,AD1-A,3.08309,
07-03-2008,12:11:17 AM,AD1-B,0.311059,
07-03-2008,12:11:20 AM,AD1-A,3.14364,
07-03-2008,12:11:21 AM,I07,ABSENT,
07-03-2008,12:11:22 AM,I07,PRESENT,
07-03-2008,12:11:25 AM,M17,OFF,
07-03-2008,12:11:30 AM,M17,ON,
07-03-2008,12:11:32 AM,AD1-A,3.22747,
07-03-2008,12:11:41 AM,AD1-A,3.16685,
07-03-2008,12:11:47 AM,M17,ON,
07-03-2008,12:11:47 AM,M17,OFF,
07-03-2008,12:11:53 AM,AD1-A,3.08544,
07-03-2008,12:11:55 AM,M17,OFF,
07-03-2008,12:11:56 AM,M17,ON,
07-03-2008,12:12:02 AM,M17,OFF,
07-03-2008,12:12:03 AM,M17,ON,
07-03-2008,12:12:13 AM,M17,OFF,
07-03-2008,12:12:13 AM,M17,ON,
07-03-2008,12:12:20 AM,AD1-A,3.03536,
07-03-2008,12:12:22 AM,M17,OFF,
07-03-2008,12:12:23 AM,AD1-A,3.09841,
07-03-2008,12:12:24 AM,M17,ON,
07-03-2008,12:12:26 AM,AD1-A,3.15591,
07-03-2008,12:12:28 AM,M17,OFF,
07-03-2008,12:12:28 AM,M17,ON,
07-03-2008,12:12:31 AM,M17,OFF,
07-03-2008,12:12:35 AM,AD1-A,3.22005,
07-03-2008,12:12:35 AM,M17,ON,
07-03-2008,12:12:42 AM,M17,OFF,
07-03-2008,12:12:45 AM,M17,ON,
07-03-2008,12:12:48 AM,M17,OFF,
07-03-2008,12:12:52 AM,M17,ON,
07-03-2008,12:12:57 AM,M17,OFF,
07-03-2008,12:13:01 AM,M17,ON,
07-03-2008,12:13:02 AM,AD1-A,3.27739,
07-03-2008,12:13:02 AM,M17,OFF,
07-03-2008,12:13:08 AM,M17,ON,
07-03-2008,12:13:10 AM,M17,OFF,
07-03-2008,12:13:15 AM,M17,ON,
07-03-2008,12:13:16 AM,M17,OFF,
07-03-2008,12:13:18 AM,M17,ON,
07-03-2008,12:13:26 AM,M17,OFF,
07-03-2008,12:13:26 AM,M17,ON,
07-03-2008,12:13:36 AM,M17,OFF,
07-03-2008,12:13:57 AM,M17,ON,
07-03-2008,12:13:59 AM,M17,OFF,
07-03-2008,12:14:00 AM,M17,ON,
07-03-2008,12:14:06 AM,M17,OFF,
07-03-2008,12:14:09 AM,M17,ON,
07-03-2008,12:14:10 AM,M17,OFF,
07-03-2008,12:14:21 AM,AD1-A,3.33443,
07-03-2008,12:14:23 AM,AD1-A,3.25005,
07-03-2008,12:14:26 AM,AD1-A,3.1345,
07-03-2008,12:14:28 AM,M17,ON,
07-03-2008,12:14:30 AM,AD1-A,3.06145,
07-03-2008,12:14:33 AM,M17,OFF,
07-03-2008,12:14:35 AM,AD1-A,2.99192,
07-03-2008,12:14:41 AM,AD1-A,2.92606,
07-03-2008,12:14:56 AM,AD1-A,2.97786,
07-03-2008,12:15:00 AM,AD1-A,3.05458,
07-03-2008,12:15:02 AM,AD1-A,2.99481,
07-03-2008,12:15:26 AM,M17,ON,
07-03-2008,12:15:28 AM,M17,OFF,
07-03-2008,12:15:29 AM,M17,ON,
07-03-2008,12:15:30 AM,M17,OFF,
07-03-2008,12:15:36 AM,M17,ON,
07-03-2008,12:15:37 AM,M17,OFF,
07-03-2008,12:15:40 AM,M17,ON,
07-03-2008,12:15:42 AM,M17,OFF,
07-03-2008,12:15:52 AM,M17,ON,
07-03-2008,12:15:55 AM,M17,OFF,
07-03-2008,12:16:27 AM,M17,ON,
07-03-2008,12:16:30 AM,AD1-A,3.0452,
07-03-2008,12:16:30 AM,M17,ON,
07-03-2008,12:16:30 AM,M17,OFF,
07-03-2008,12:16:34 AM,M17,OFF,
07-03-2008,12:16:35 AM,M17,ON,
07-03-2008,12:16:35 AM,AD1-A,3.11247,
07-03-2008,12:16:41 AM,AD1-A,3.04567,
07-03-2008,12:16:44 AM,AD1-B,0.051993,
07-03-2008,12:16:47 AM,M17,OFF,
07-03-2008,12:16:47 AM,AD1-A,2.97231,
07-03-2008,12:16:47 AM,AD1-B,0.460749,
07-03-2008,12:16:48 AM,M17,ON,
07-03-2008,12:16:49 AM,M17,OFF,
07-03-2008,12:16:52 AM,M17,ON,
07-03-2008,12:16:53 AM,AD1-B,0.517156,
07-03-2008,12:16:57 AM,M17,OFF,
07-03-2008,12:16:57 AM,AD1-A,2.89489,
07-03-2008,12:16:57 AM,AD1-B,0.126994,
07-03-2008,12:16:59 AM,M17,ON,Cook end
07-03-2008,12:17:23 AM,D01,OPEN,Eat begin
07-03-2008,12:17:24 AM,M17,ON,
07-03-2008,12:17:26 AM,I06,ABSENT,
07-03-2008,12:17:27 AM,D01,CLOSE,
07-03-2008,12:17:32 AM,AD1-C,0.0480476,
07-03-2008,12:17:36 AM,AD1-C,0.466999,
07-03-2008,12:17:36 AM,M17,OFF,
07-03-2008,12:17:37 AM,M17,ON,
07-03-2008,12:17:39 AM,AD1-C,0.538172,
07-03-2008,12:17:43 AM,M16,ON,
07-03-2008,12:17:43 AM,M15,ON,
07-03-2008,12:17:44 AM,M14,ON,
07-03-2008,12:17:45 AM,AD1-C,0.08297,
07-03-2008,12:17:47 AM,M17,OFF,
07-03-2008,12:17:47 AM,M15,OFF,
07-03-2008,12:17:47 AM,M13,ON,
07-03-2008,12:17:48 AM,M16,OFF,
07-03-2008,12:17:48 AM,M13,OFF,
07-03-2008,12:17:49 AM,M13,ON,
07-03-2008,12:17:58 AM,M14,OFF,
07-03-2008,12:18:00 AM,M13,OFF,
07-03-2008,12:18:11 AM,M13,ON,
07-03-2008,12:18:13 AM,M13,OFF,
07-03-2008,12:18:14 AM,M13,ON,
07-03-2008,12:18:16 AM,M13,OFF,
07-03-2008,12:18:50 AM,M14,ON,
07-03-2008,12:18:51 AM,M13,ON,
07-03-2008,12:18:51 AM,M14,OFF,
07-03-2008,12:18:53 AM,M13,OFF,
07-03-2008,12:18:57 AM,M13,ON,
07-03-2008,12:18:58 AM,M14,ON,Eat end
07-03-2008,12:19:22 AM,M13,ON,Clean begin
07-03-2008,12:19:22 AM,M14,ON,
07-03-2008,12:19:24 AM,M14,OFF,
07-03-2008,12:19:25 AM,M13,OFF,
07-03-2008,12:19:28 AM,M14,ON,
07-03-2008,12:19:32 AM,M15,ON,
07-03-2008,12:19:32 AM,M13,ON,
07-03-2008,12:19:32 AM,M16,ON,
07-03-2008,12:19:33 AM,M13,OFF,
07-03-2008,12:19:34 AM,M17,ON,
07-03-2008,12:19:36 AM,M14,OFF,
07-03-2008,12:19:36 AM,M15,OFF,
07-03-2008,12:19:37 AM,M16,OFF,
07-03-2008,12:19:41 AM,D01,OPEN,
07-03-2008,12:19:45 AM,I01,PRESENT,
07-03-2008,12:19:47 AM,M17,OFF,
07-03-2008,12:19:48 AM,I05,PRESENT,
07-03-2008,12:19:50 AM,I02,PRESENT,
07-03-2008,12:19:55 AM,D01,CLOSE,
07-03-2008,12:19:55 AM,M17,ON,
07-03-2008,12:19:57 AM,M18,ON,
07-03-2008,12:20:02 AM,M17,OFF,
07-03-2008,12:20:03 AM,M18,OFF,
07-03-2008,12:20:13 AM,M17,ON,
07-03-2008,12:20:14 AM,AD1-B,0.0378131,
07-03-2008,12:20:15 AM,M17,OFF,
07-03-2008,12:20:20 AM,AD1-B,0.268598,
07-03-2008,12:21:05 AM,AD1-B,0.320005,
07-03-2008,12:21:14 AM,AD1-B,0.267113,
07-03-2008,12:21:33 AM,M18,ON,
07-03-2008,12:21:34 AM,M18,OFF,
07-03-2008,12:21:53 AM,M18,ON,
07-03-2008,12:21:58 AM,M18,OFF,
07-03-2008,12:22:05 AM,AD1-B,0.320005,
07-03-2008,12:22:11 AM,AD1-B,0.267895,
07-03-2008,12:22:27 AM,AD1-B,0.330005,
07-03-2008,12:22:54 AM,AD1-B,0.278403,
07-03-2008,12:22:55 AM,M17,ON,
07-03-2008,12:22:56 AM,AD1-B,0.139143,
07-03-2008,12:22:58 AM,D01,OPEN,
07-03-2008,12:23:00 AM,I06,PRESENT,
07-03-2008,12:23:01 AM,D01,CLOSE,
07-03-2008,12:23:13 AM,M17,OFF,
07-03-2008,12:23:13 AM,M17,ON,
07-03-2008,12:23:15 AM,M18,ON,
07-03-2008,12:23:24 AM,M18,OFF,
07-03-2008,12:23:26 AM,M18,ON,Clean end
07-03-2008,12:35:16 AM,M01,ON,Phone_Call begin
07-03-2008,12:35:17 AM,M23,ON,
07-03-2008,12:35:17 AM,M07,ON,
07-03-2008,12:35:18 AM,M08,ON,
07-03-2008,12:35:19 AM,M09,ON,
07-03-2008,12:35:19 AM,M01,OFF,
07-03-2008,12:35:19 AM,M14,ON,
07-03-2008,12:35:20 AM,M07,OFF,
07-03-2008,12:35:20 AM,M23,OFF,
07-03-2008,12:35:21 AM,M08,OFF,
07-03-2008,12:35:21 AM,M09,OFF,
07-03-2008,12:35:22 AM,M14,OFF,
07-03-2008,12:35:22 AM,M14,ON,
07-03-2008,12:35:23 AM,M13,ON,
07-03-2008,12:35:24 AM,I08,ABSENT,
07-03-2008,12:35:25 AM,M14,OFF,
07-03-2008,12:35:30 AM,M13,OFF,
07-03-2008,12:35:30 AM,M13,ON,
07-03-2008,12:35:34 AM,M13,OFF,
07-03-2008,12:35:34 AM,M13,ON,
07-03-2008,12:35:37 AM,M13,OFF,
07-03-2008,12:35:38 AM,M13,ON,
07-03-2008,12:35:39 AM,M13,OFF,
07-03-2008,12:35:45 AM,M13,ON,
07-03-2008,12:35:46 AM,M13,OFF,
07-03-2008,12:35:48 AM,M14,ON,
07-03-2008,12:35:48 AM,M14,OFF,
07-03-2008,12:35:58 AM,M13,ON,
07-03-2008,12:36:04 AM,M13,ON,
07-03-2008,12:36:05 AM,M13,OFF,
07-03-2008,12:36:05 AM,M13,ON,
07-03-2008,12:36:13 AM,M13,OFF,
07-03-2008,12:36:15 AM,M13,ON,
07-03-2008,12:36:16 AM,M13,ON,
07-03-2008,12:36:22 AM,M13,OFF,
07-03-2008,12:36:26 AM,M13,ON,
07-03-2008,12:36:29 PM,asterisk,START,
07-03-2008,12:36:37 AM,M13,OFF,
07-03-2008,12:36:52 AM,M13,ON,
07-03-2008,12:36:54 PM,asterisk,END,Phone_Call end
07-03-2008,12:37:12 AM,M13,ON,Wash_hands begin
07-03-2008,12:37:15 AM,M14,ON,
07-03-2008,12:37:17 AM,M16,ON,
07-03-2008,12:37:17 AM,M15,ON,
07-03-2008,12:37:18 AM,M17,ON,
07-03-2008,12:37:18 AM,M13,ON,
07-03-2008,12:37:18 AM,M14,OFF,
07-03-2008,12:37:19 AM,M13,OFF,
07-03-2008,12:37:19 AM,M16,OFF,
07-03-2008,12:37:19 AM,M15,OFF,
07-03-2008,12:37:20 AM,AD1-B,0.0355865,
07-03-2008,12:37:21 AM,M17,OFF,
07-03-2008,12:37:23 AM,AD1-B,0.356998,
07-03-2008,12:37:29 AM,AD1-B,0.466843,
07-03-2008,12:37:33 AM,M17,ON,
07-03-2008,12:37:35 AM,AD1-B,0.535594,
07-03-2008,12:37:38 AM,AD1-B,0.092228,
07-03-2008,12:37:41 AM,M18,ON,Wash_hands end
07-03-2008,12:38:07 AM,M16,ON,Cook begin
07-03-2008,12:38:08 AM,M17,ON,
07-03-2008,12:38:08 AM,M16,OFF,
07-03-2008,12:38:09 AM,M17,OFF,
07-03-2008,12:38:09 AM,M17,ON,
07-03-2008,12:38:11 AM,I07,ABSENT,
07-03-2008,12:38:11 AM,AD1-A,2.83653,
07-03-2008,12:38:13 AM,D01,OPEN,
07-03-2008,12:38:14 AM,I01,ABSENT,
07-03-2008,12:38:14 AM,AD1-A,2.94309,
07-03-2008,12:38:14 AM,AD1-B,0.0327739,
07-03-2008,12:38:15 AM,I02,ABSENT,
07-03-2008,12:38:15 AM,M17,OFF,
07-03-2008,12:38:17 AM,I03,ABSENT,
07-03-2008,12:38:17 AM,AD1-A,3.03637,
07-03-2008,12:38:18 AM,I03,PRESENT,
07-03-2008,12:38:19 AM,I05,ABSENT,
07-03-2008,12:38:20 AM,AD1-A,3.11544,
07-03-2008,12:38:21 AM,I04,ABSENT,
07-03-2008,12:38:24 AM,D01,CLOSE,
07-03-2008,12:38:25 AM,M17,ON,
07-03-2008,12:38:26 AM,AD1-A,3.17583,
07-03-2008,12:38:26 AM,AD1-B,0.430514,
07-03-2008,12:38:30 AM,AD1-B,0.503875,
07-03-2008,12:38:31 AM,M17,OFF,
07-03-2008,12:38:32 AM,AD1-A,3.24208,
07-03-2008,12:38:32 AM,AD1-B,0.364576,
07-03-2008,12:38:35 AM,M17,ON,
07-03-2008,12:38:44 AM,M17,OFF,
07-03-2008,12:38:44 AM,AD1-A,3.17856,
07-03-2008,12:38:50 AM,M17,ON,
07-03-2008,12:38:51 AM,M17,OFF,
07-03-2008,12:38:53 AM,M17,ON,
07-03-2008,12:38:54 AM,AD1-A,3.12622,
07-03-2008,12:38:57 AM,AD1-A,3.05614,
07-03-2008,12:38:58 AM,AD1-A,3.12005,
07-03-2008,12:39:01 AM,M17,OFF,
07-03-2008,12:39:03 AM,M17,ON,
07-03-2008,12:39:12 AM,M17,OFF,
07-03-2008,12:39:22 AM,M17,ON,
07-03-2008,12:39:29 AM,M17,OFF,
07-03-2008,12:39:33 AM,M17,ON,
07-03-2008,12:39:35 AM,AD1-B,0.0504695,
07-03-2008,12:39:38 AM,AD1-B,0.112306,
07-03-2008,12:39:39 AM,M17,OFF,
07-03-2008,12:39:39 AM,M17,ON,
07-03-2008,12:39:41 AM,M17,OFF,
07-03-2008,12:39:57 AM,M17,ON,
07-03-2008,12:40:00 AM,M17,OFF,
07-03-2008,12:40:08 AM,M17,ON,
07-03-2008,12:40:13 AM,M17,OFF,
07-03-2008,12:40:14 AM,AD1-A,3.04005,
07-03-2008,12:40:21 AM,AD1-A,2.98005,
07-03-2008,12:40:26 AM,AD1-A,3.03989,
07-03-2008,12:40:44 AM,AD1-A,2.9884,
07-03-2008,12:40:47 AM,AD1-A,3.04794,
07-03-2008,12:40:52 AM,M17,ON,
07-03-2008,12:40:54 AM,M17,ON,
07-03-2008,12:40:54 AM,M17,OFF,
07-03-2008,12:40:57 AM,M17,OFF,
07-03-2008,12:41:05 AM,M17,ON,
07-03-2008,12:41:09 AM,M17,OFF,
07-03-2008,12:41:32 AM,AD1-A,2.99481,
07-03-2008,12:41:38 AM,M17,ON,
07-03-2008,12:41:41 AM,M17,OFF,
07-03-2008,12:41:41 AM,AD1-A,2.91629,
07-03-2008,12:41:41 AM,AD1-B,0.0438679,
07-03-2008,12:41:43 AM,M17,ON,
07-03-2008,12:41:44 AM,AD1-B,0.433678,
07-03-2008,12:41:46 AM,M17,OFF,
07-03-2008,12:41:47 AM,M17,ON,
07-03-2008,12:41:47 AM,M17,OFF,
07-03-2008,12:42:04 AM,M17,ON,
07-03-2008,12:42:05 AM,AD1-B,0.518328,
07-03-2008,12:42:07 AM,M17,OFF,
07-03-2008,12:42:08 AM,M17,ON,
07-03-2008,12:42:08 AM,AD1-B,0.305356,
07-03-2008,12:42:10 AM,M17,OFF,
07-03-2008,12:42:13 AM,M17,ON,
07-03-2008,12:42:16 AM,M17,OFF,
07-03-2008,12:42:23 AM,AD1-A,2.85731,Cook end
07-03-2008,12:42:47 AM,M16,ON,Eat begin
07-03-2008,12:42:48 AM,M17,ON,
07-03-2008,12:42:49 AM,D01,OPEN,
07-03-2008,12:42:49 AM,M16,OFF,
07-03-2008,12:42:50 AM,M17,OFF,
07-03-2008,12:42:51 AM,I06,ABSENT,
07-03-2008,12:42:52 AM,I03,ABSENT,
07-03-2008,12:42:54 AM,M17,ON,
07-03-2008,12:42:54 AM,D01,CLOSE,
07-03-2008,12:42:56 AM,AD1-C,0.0320317,
07-03-2008,12:42:58 AM,M17,OFF,
07-03-2008,12:42:59 AM,AD1-C,0.262895,
07-03-2008,12:43:04 AM,M17,ON,
07-03-2008,12:43:05 AM,AD1-C,0.549266,
07-03-2008,12:43:06 AM,M16,ON,
07-03-2008,12:43:09 AM,M15,ON,
07-03-2008,12:43:09 AM,M17,OFF,
07-03-2008,12:43:09 AM,M14,ON,
07-03-2008,12:43:11 AM,M15,OFF,
07-03-2008,12:43:12 AM,M16,OFF,
07-03-2008,12:43:17 AM,M13,ON,
07-03-2008,12:43:17 AM,M14,OFF,
07-03-2008,12:43:19 AM,M13,OFF,
07-03-2008,12:43:20 AM,M13,ON,
07-03-2008,12:43:22 AM,M13,OFF,
07-03-2008,12:43:35 AM,M14,ON,
07-03-2008,12:43:36 AM,M14,OFF,
07-03-2008,12:43:45 AM,M14,ON,
07-03-2008,12:43:48 AM,M14,OFF,
07-03-2008,12:44:00 AM,M14,ON,
07-03-2008,12:44:03 AM,M14,OFF,
07-03-2008,12:44:04 AM,M14,ON,
07-03-2008,12:44:05 AM,M14,OFF,
07-03-2008,12:44:06 AM,M13,ON,Eat end
07-03-2008,12:44:37 AM,M14,ON,Clean begin
07-03-2008,12:44:37 AM,M15,ON,
07-03-2008,12:44:37 AM,M16,ON,
07-03-2008,12:44:39 AM,M17,ON,
07-03-2008,12:44:40 AM,M14,OFF,
07-03-2008,12:44:40 AM,M15,OFF,
07-03-2008,12:44:42 AM,M16,OFF,
07-03-2008,12:44:44 AM,D01,OPEN,
07-03-2008,12:44:45 AM,I06,PRESENT,
07-03-2008,12:44:46 AM,M17,ON,
07-03-2008,12:44:47 AM,I04,PRESENT,
07-03-2008,12:44:53 AM,I01,PRESENT,
07-03-2008,12:44:55 AM,M18,ON,
07-03-2008,12:44:56 AM,D01,CLOSE,
07-03-2008,12:44:59 AM,AD1-B,0.0400006,
07-03-2008,12:45:00 AM,M17,OFF,
07-03-2008,12:45:02 AM,AD1-B,0.400006,
07-03-2008,12:45:03 AM,M18,OFF,
07-03-2008,12:45:14 AM,AD1-B,0.484421,
07-03-2008,12:45:36 AM,AD1-B,0.538914,
07-03-2008,12:46:08 AM,AD1-B,0.485281,
07-03-2008,12:46:23 AM,AD1-B,0.55911,
07-03-2008,12:46:26 AM,AD1-B,0.495789,
07-03-2008,12:46:32 AM,AD1-B,0.547352,
07-03-2008,12:46:34 AM,M17,ON,
07-03-2008,12:46:35 AM,AD1-B,0.107424,
07-03-2008,12:46:36 AM,M17,OFF,
07-03-2008,12:46:37 AM,M17,ON,
07-03-2008,12:46:38 AM,M18,ON,
07-03-2008,12:46:43 AM,M18,OFF,
07-03-2008,12:46:45 AM,M17,OFF,
07-03-2008,12:46:49 AM,M17,ON,
07-03-2008,12:46:58 AM,M17,OFF,
07-03-2008,12:46:59 AM,AD1-B,0.0344537,
07-03-2008,12:47:02 AM,AD1-B,0.282739,
07-03-2008,12:47:06 AM,AD1-B,0.203675,
